id,name,town,id_nummer,nb_employees,nb_employees_with_degree,address,method,year_of_reference,foundation_year,assets,profits,director,share_of_total_capital,status,date,contact,buying_price 1,buying_price 2,buyer_city,buyer,date_sale,surface_building,surface_for_devt,capital_on_sale 1,capital_on_sale 2,surface_agri,date_calls
8410,ŠUMADIJA TRANSPORT I ODRŽAVANjE,Čačak,7182422,78,-,Đorđa Tomaševića 97/1,Auction,2010,1989,60955,0,Tomislav Savić,"66,70%",Sold,14.April 2003.,Mirjana Filipović,7300000,RSD,"SERBIA, Čačak",SAVIĆ TOMISLAV,26.November 2004.,1405,,,,,
8412,POBEDA,Aranđelovac,7113072,188,8,Industrijska zona bb,Auction,2010,1962,290681,32989,Milomir Stašević,"70,00%",Sold,14.April 2003.,Milomir Stašević,37000000,RSD,"SERBIA, Aranđelovac",TP ZVEZDA DOO,18.December 2006.,6685,54096,,,13912,
8413,INFOPLAN,Aranđelovac,7333820,22,9,Kralja Petra I br. 29,Auction,2010,1984,19940,903,Dragana Biga,"70,00%",Sold,14.April 2003.,Dragana Biga,9100000,RSD,"SERBIA, ARANĐELOVAC",ŽIVKO ĐORĐEVIĆ(KONZORCIJUM),02.December 2003.,378,,,,,
8418,CRVENI SIGNAL,Kruševac,7341849,3,-,Partizanskih kurira br.19,Auction,2010,1974,2977,34,Milorad Gvozdenović,"70,00%",Sold,14.April 2003.,Milorad Gvozdenović,3500000,RSD,"SERBIA, Kruševac",DRAGIŠA ĐORĐEVIĆ (KRUŠEVAC),15.April 2008.,161,,,,,
8420,MINEL RASTAVLjAČI,Novi Pazar,7194366,104,13,Dimitrija Tucovića bb,Auction,2010,1970,54397,0,Faruk Hadžić,"60,64%",Sold,14.April 2003.,Rifat Aličković,42515000,RSD,"SERBIA, Novi Pazar",SEAD BOŠNJAK,06.September 2006.,,22915,,,,
8422,AUTOPROMET,Niš,7211902,48,5,Balkanska 2,Auction,,1961,,,vd. Ratomir Mitić,"68,20%",Sold,14.April 2003.,vd. Ratomir Mitić,76000000,RSD,"SERBIA, BEOGRAD",MIROLJUB ALEKSIĆ,02.August 2005.,4532,,,,,
8423,ELEKTROMEHANIKA,Niš,7396554,29,3,Generala Milojka Lešjanina 93a,Auction,2010,1990,106498,2788,Branislav Nikolić,"70,00%",Sold,14.April 2003.,Branislav Nikolić,7594000,RSD,"SERBIA, Niš",BRANISLAV NIKOLIĆ,29.December 2006.,,,,,,
8436,DUNAVPREVOZ - PUTNIČKI SAOBRAĆAJ,Bačka Palanka,8318093,211,5,Industrijska zona bb / Novosadski put 12,Auction,2010,1951,312739,709,Zlatko Parnički,"70,00%",Sold,30.July 2003.,Zlatko Parnički,105000000,RSD,"SERBIA, Bač","MILENKO DAMJANIĆ (KONZORCIJUM ZA DUNAVPREVOZ, BAČKA PALANKA)",28.July 2005.,,8993,,,16885,
8474,TIMOK DGIP,Knjaževac,7127863,22,1,Cara Dušana 10,Auction,2010,1910,9693,0,Slavica Živković,"70,00%",Sold,14.April 2003.,Slavica Živković,490000,RSD,"SERBIA, Knjaževac",LAZAR PANAJOTOVIĆ,23.December 2003.,795,,,,,
8481,CENTAR ZABUČJE,Užice,17104462,5,-,Zabučje b.b.,Auction,,1996,,,Ljubiša Kovačević,"70,00%",Sold,14.April 2003.,Ljubiša Kovačević,1800000,RSD,"SERBIA, Užice",PPP  MARKING  DOO,21.September 2004.,32,,,,,
8487,KNjIGOVOĐA,Ćuprija,7166800,3,-,Rade Simović 4,Auction,,1964,,,Vesna Ilić,"70,00%",Sold,14.April 2003.,,231000,RSD,"SERBIA, Ćuprija",STR KNJIŽAR,04.July 2007.,40,,,,,
8492,FABRIKA POLIESTER FOLIJA / EUROFOIL,Bor,7259107,8,92,Save Kovačevića b.b.,Auction,2010,1981,294547,589,Svetomir Janićević,"82,00%",Sold,14.April 2003.,Svetomir Janićević,5300000,RSD,"SERBIA, Beograd",EUROCOOP,18.July 2006.,,28605,,,,
8496,VOJVODINA REKLAM,Novi Sad,8024081,12,2,Jovana Subotića 12,Auction,2010,1967,35987,0,Gojko Gojković,"70,00%",Sold,24.June 2003.,Gojko Gojković,1255000,RSD,"SERBIA, Bačka Topola",JANOŠ KIŠIMRE (KONZORCIJUM),24.December 2003.,217,,,,,
8499,GIK TRANSPORT,Kanjiža,8025975,20,-,Majska 1,Auction,2010,1976,28602,2874,Kriška Endre,"67,90%",Sold,19.November 2003.,Kriška Endre,13500000,RSD,"SERBIA, Kanjiža",NANDOR RADULOV,26.April 2005.,1190,4107,,,,
8508,MINEL ENIM,Šabac,6787690,36,1,Narodnih Heroja bb,Auction,2010,1993,37045,1946,Radoje Spasojević,"70,00%",Sold,06.May 2003.,Radoje Spasojević,415000,RSD,"SERBIA, Beograd",BORISLAV KNEŽEVIĆ,02.December 2003.,982,,,,,
8520,DPP LOKVE,Lokve,8047537,75,4,Lenjinova 96,Auction,2010,1955,243791,40211,Sima Ardelean,"70,00%",Sold,22.December 2003.,Sima Ardelean,32000000,RSD,"SERBIA, Pančevo",MLADEN KOVIĆ (Konzorcijum) - Lokve (Lokve),21.June 2005.,8240,164045,,,5832664,
8564,DP IKATERM,Beograd,17308980,65,8,Batajnički put 5,Auction,2010,1991,208792,0,Željko Kojić,"70,00%",Sold,17.September 2002.,Željko Kojić,22415000,RSD,"SERBIA, Beograd",Yu Point Doo,19.December 2007.,9607,13027,,,,
8565,KOMUNALAC-ČUKARICA,Beograd,6660177,33,2,Požeška 49/51,Auction,2010,1993,7322,0,Milorad Tošović,"70,00%",Sold,16.September 2003.,Milorad Tošović,1669000,RSD,"SERBIA, Šimanovci",MILORAD TOŠOVIĆ (KONZORCIJUM) - KOMUNALAC ČUKARICA,21.December 2004.,,,,,,
8569,STRELA OBRENOVAC,Obrenovac,7056281,83,3,Belepoljska 6a,Auction,2010,1948,438567,37,Dobrila Marić,"70,00%",Sold,17.April 2003.,Dobrila Marić,2600000,RSD,"SERBIA, Skela, Obrenovac",MIROSLAV NIKOLIĆ,03.October 2003.,,,,,,
8570,ZUP,Beograd,7738749,9,3,Ustanička 64/14,Auction,2010,1991,7475,792,Miomir Radović,"70,00%",Sold,17.April 2003.,Miomir Radović,3600000,RSD,"SERBIA, Beograd",Miomir Radović (Konzorcijum) - Zavod za unapredjenje i rentabilnost poslovanja,29.June 2005.,,,,,,
8574,CEP-CENTAR ZA PLANIRANjE URBANOG RAZVOJA,Beograd,7092172,29,17,Zahumska 34,Auction,2010,1975,83947,1468,Ljubina  Stefanović Tasić,"56,19%",Sold,17.April 2003.,Ljubina  Stefanović Tasić,32000000,RSD,"SERBIA, Beograd",RADMILA BAJEVIĆ (Konzorcijum) - CEP (Beograd),05.July 2005.,,426,,,,
8575,MINEL ENIM-FIPOS / FIPOS-KONSALTING,Beograd,6885748,5,-,Južni Bulevar 101,Auction,2010,1993,2630,481,Gordana Dojčinović,"70,00%",Sold,17.April 2003.,Gordana Dojčinović,474000,RSD,"SERBIA, Bor",Vladimir Maček (KONZORCIJUM) - Minel Enim Fipos,30.August 2005.,,,,,,
8681,KADINjAČA A.D.,Bajina Bašta,7216696,33,2,Milana Obrenovića 22,Auction,,1958,,,Lale Lukić,"60,52%",Sold,07.November 2003.,Lale Lukić,31000000,RSD,"SERBIA, Majur",SLOBODAN JURČAK (KONZORCIJUM ZA KADINJAČU),06.September 2006.,,19679,,,,
8701,KOMGRAP,Beograd,7043473,-,-,Terazije 4,Tender,,,,,Branko Savićević,,Sold,,,435300000,RSD (converted),"REPUBLIC OF SERPSKA, Laktaši",INTEGRAL INŽENJERING D.O.O. (KONZORCIJUM),22.May 2007.,,,,,,18.December 2006.
8716,TERMOMONT MPDP,Novi Sad,8371393,42,-,Kisačka 84,Auction,2010,1953,42922,1102,Milan Stančić,"70,00%",Sold,17.February 2004.,Milan Stančić,11500000,RSD,"SERBIA, Novi Sad",NEDELJKA CVIJETIĆ,18.November 2004.,2169,6677,,,,
8719,G.P. SEVERNI BANAT,Kikinda,8036730,49,2,Pristanište bb,Auction,2010,1976,155678,0,Dragan Dukić,"62,20%",Sold,31.January 2005.,Dragan Dukić,57360000,RSD,"SERBIA, Kikinda",GRAĐEVINSKO PREDUZEĆE AD GRADITELJ KIKINDA,01.June 2007.,7591,148329,,,,
8722,KULTURA,Bački Petrovac,8011834,104,15,HIV VUSB 4-6,Auction,2010,1919,104905,0,Jan Križan,"69,20%",Sold,18.June 2003.,Viera Stojanovi,7339000,RSD,"SLOVAKIA, 036 55 Martin",NEOGRAFIA,29.December 2005.,1728,2188,,,,
8733,MORAVA,Jagodina,7114567,86,-,Kneza Miloša bb,Auction,2010,1966,242976,4739,Stojan Canić,"70,00%",Sold,15.December 2004.,Stojan Canić,104000000,RSD,"SERBIA, Jagodina",MIROLJUB RADOVANOVIĆ (KONZORCIJUM) - Morava (Jagodina),13.June 2006.,,198202,,,,
8739,REKORD CEVI I TEHNIČKA ROBA,Beograd,7780702,180,1,Patrijarha Dimitrija 14,Restructuring,,1991,,,Milan Lukešević,"70,00%",Sold,05.May 2003.,Milan Lukešević,,,,,,8466,,,,,
8742,REKORD MAŠINSKO-ENERGETSKI POSLOVI,Beograd,7780729,138,5,Patrijarha Dimitrija 14,Restructuring,,1991,,,Nenad Pađen,"70,00%",Sold,05.May 2003.,Nenad Pađen,,,,,,2031,,,,,
8745,REKORD PNEUMATIKA,Beograd,7780737,232,1,Patrijarha Dimitrija 14,Restructuring,,1991,,,Neli Miladinović,"70,00%",Sold,05.May 2003.,Neli Miladinović,,,,,,18045,,,,,
8752,LOLA FLUIDOMATIK,Beograd,17138065,154,-,Tošin Bunar 41,,2010,,99420,0,Vojislav Dervišević,,Sold,07.March 2007.,,104007360,RSD,,,,,,,,,
8775,ČELIK KOMERC,Beograd,7754809,1,1,Strahinjića Bana 58,Auction,2010,1991,4490,242,Momčilo Nikolić,"70,00%",Sold,28.February 2007.,Milan Glišić,451000,RSD,"SERBIA, Beograd",GORAN ĐOKIĆ,23.March 2010.,,,,,,
8821,TRGOVINA / GOD,Kruševac,7664885,8,-,Kneza Miloša bb / Đunis b.b.,Auction,2010,1991,7545,92,Velibor Nikolić,"70,00%",Sold,26.May 2003.,Velibor Nikolić,754000,RSD,"SERBIA, Kruševac",DRAGAN TRIPKOVIĆ,11.November 2003.,30,341,,,,
8824,SUBOTICAFILM,Subotica,8067287,15,1,Braće Radića br.9,Auction,,1947,,,Goran Ikonić,"70,00%",Sold,04.July 2006.,Goran Ikonić,18000000,RSD,"SERBIA, SUBOTICA",MIRKO MILIĆEVIĆ,01.June 2007.,1724,,,,,
8859,UMKA,Umka,7012489,1,-,13. Oktobra 39,Auction,2010,1962,70,9,Dragan Mitić,"70,00%",Sold,15.May 2003.,Dragan Mitić,9000,RSD,"SERBIA, Umka",DRAGAN MITIĆ,21.October 2003.,,,,,,
8863,ART,Užice,7190646,12,-,Petra Ćelovića 4,Auction,2010,1946,135896,10137,Biljana Cvijović,"70,00%",Sold,16.May 2003.,Biljana Cvijović,96000000,RSD,"SERBIA, Užice",DRAGOSLAV PANTOVIĆ (Konzorcijum),30.July 2004.,2301,,,,,
8866,GOŠA-FABRIKA SPECIJALNE OPREME,Simićevo,7627351,39,-,Industrijska 5,Auction,2010,1980,680738,12730,,"77,50%",Sold,25.April 2003.,Milutin Ivković,3303000,RSD,"SERBIA, Beograd","IG GROUP PREDUZEĆE ZA PROIZVODNJU, TRGOVINU I USLUGE D.O.O.",15.June 2004.,,,,,,
8881,GOŠA-12 OKTOBAR,Topola,7280238,84,-,Milana Blagojevića 9,Auction,2010,1978,194516,0,Zoran Jovanović,"73,00%",Sold,29.April 2003.,Zoran Jovanović,10100000,RSD,"SLOVENIA, 1295 Ivančna Gorica",LIVAR D.D.,10.October 2006.,,11555,,,,
8991,ZASTAVA PROMET,Beograd,7032994,451,22,Mije Kovačevića br.6,Auction,2010,1947,798716,2103,Tomislav Grahovac,"34,30%",Sold,23.November 2004.,Tomislav Grahovac,340764000,RSD,"SERBIA, Beograd",ADA INVEST Doo,30.December 2005.,33545,80370,,,,
9076,PALANKA,Smederevska Palanka,7276273,97,1,Prvog srpskog ustanka 118,Auction,2010,1991,89673,331,Milomir Rakić,"69,90%",Sold,16.May 2003.,Milomir Rakić,13549000,RSD,"SERBIA, Smederevska Palanka",RADOMIR CVETKOVIĆ (Konzorcijum),30.January 2004.,,,,,,
9077,ČELIK,Veliko Gradište,7299770,79,2,Voje Bogdanovića 38,Auction,2010,1976,163340,12421,Prvoslav Jovičić,"70,00%",Sold,16.May 2003.,Verica Uzelac,96000000,RSD,"SERBIA, Golubac",PRVOSLAV JOVIČIĆ (KONZORCIJUM) - ČELIK,04.October 2007.,,39741,,,,
9086,BIRO ZA ORGANIZACIJU,Beograd,7041276,2,2,Bulevar Kralja Aleksandra 174,Auction,2010,2000,2715,283,Marko Hadži-Mihailović,"70,00%",Sold,15.September 2008.,Marko Hadži-Mihailović,247000,RSD,"SERBIA, Beograd",PUBLIC CONSULTING D.O.O.,03.February 2009.,,,,,,
9097,YU TIM RAC / YU TIM RENT A CAR DOO,Beograd,7885075,2,1,Bulevar Z.Đinđića 71/lok.9 - Surčinska 40v,Auction,2010,1991,14814,13,Leposava Gvozdić,"70,00%",Sold,21.February 2007.,Leposava Gvozdić,1728000,RSD,"SERBIA, Beograd",JOVAN ŠEKULARAC,02.February 2010.,,,,,,
9144,ZASTAVA PROMET,Sombor,8133409,231,10,Filipa Kljajića bb,Auction,2010,1958,752840,38,Nebojša Stanarčić,"34,30%",Sold,23.November 2004.,Ljubislav Kovačić,189496000,RSD,"SERBIA, Zabrežje, Obrenovac",SRBOEXPORT,31.January 2006.,21011,132659,,,9190,
9195,ALFA 24,Subotica,8133751,14,2,Jovana Mikića 18,Auction,2010,1996,41692,232,Milan Jerinkić,"60,90%",Sold,29.September 2003.,Milan Jerinkić,1650000,RSD,"SERBIA, Subotica",DRAGAN SIMOVIĆ,28.September 2006.,238,,,,,
9197,MINEL FAD,Beograd,7027770,113,6,Uralska 9,Auction,2010,1974,308094,0,Zoran Tomić,"62,60%",Sold,22.May 2003.,Zoran Tomić,17538000,RSD,"SERBIA, Sremska Kamenica",PREDRAG SUBANOVIĆ,24.May 2005.,3364,3955,,,2365,
9225,GOŠA-OPTOELEKTRONIKA / OPTOELEKTRONIKA 2008,Beograd,6970036,4,2,Batajnički put 23,Auction,2010,1994,29193,0,Vasilija Zolotarev,"84,70%",Sold,05.October 2006.,Vasilija Zolotarev,61000000,RSD,"SERBIA, Šabac",RADOSLAV VESELINOVIĆ,08.April 2008.,1090,1528,,,,
9271,ZASTAVA PROMET - ARENA MOTORS,Kragujevac,7250053,368,47,Lepenički bulevar 33,Auction,,1965,,,Goran Spasić,"34,30%",Sold,23.November 2004.,Miroslav Đurković,254028000,RSD,"SERBIA, Novi Sad",CENTAR ZA AUTOMATIZACIJU I MEHATRONIKU D.O.O. (KONZORCIJUM) - Zastava Promet,03.March 2006.,23261,93794,,,18370,
9295,FABRIKA STOČNE HRANE,Crvenka,8004676,69,2,Veljka Vlahovića 47,Auction,2010,1976,351683,4364,Branislav Milićević,"70,00%",Sold,21.July 2003.,Milorad Lajić,20068000,RSD,"SERBIA, Beograd",NELT CO. DOO,28.May 2004.,2496,,,,,
9315,FMT ZAJEČAR,Zaječar,7147368,148,16,Paraćinski put bb / Stražilovska 57,Auction,2010,1969,297487,3378,v.d. Dragan Minić,"78,40%",Sold,07.May 2003.,Žikić Branimir,16164000,RSD,"SERBIA, Beograd",NENAD PENDIĆ,30.December 2005.,7826,23906,,,,
9345,REKORD,Beograd,7032030,8,-,Tošin bunar 36,Auction,2010,1955,5138,0,Dušanka Milosavljević,"48,95%",Sold,16.September 2004.,Dušanka Milosavljević,1349000,RSD,"SERBIA, Zemun, Beograd",BOGOJE ĆIRIĆ,30.December 2005.,,,,,,
9355,RUDO,Beograd,7037708,165,6,Bulevar Vojvode Putnika 7,Auction,,1919,,,Radomir Jakovljević,"68,20%",Sold,01.March 2005.,Miroslav Lazović,153000000,RSD,"SERBIA, Beograd",NIKOLA ĐIVANOVIĆ,21.February 2007.,10000,8699,,,,
9369,SANDžAKTRANS-PUTNIČKI SAOBRAĆAJ,Novi Pazar,7253770,112,1,Stevana Nemanje 236,Auction,2010,1945,119216,0,Hazir Ziljkić,"49,00%",Sold,19.May 2003.,Hazir Ziljkić,45000000,RSD,"ISRAEL, Azur",KAVIM PUBLIC TRANSPORTATION INTERNATIONAL LTD,04.December 2007.,5488,37889,,,,
9370,SANDžAKTRANS-UGOSTITELjSTVO 15. MAJ,Novi Pazar,7253796,7,-,Stevana Nemanje 236,Auction,,1978,,,Miroslav Glišović,"49,00%",Sold,07.May 2003.,Miroslav Glišović,3500000,RSD,"ISRAEL, Azur",KAVIM PUBLIC TRANSPORTATION INTERNATIONAL LTD,04.December 2007.,473,5206,,,,
9375,JUNIOR,Beograd,7429096,109,4,Bulevar Umetnosti 27,Auction,2010,1990,516386,0,Dragan Trailović,"70,00%",Sold,02.June 2003.,Mira Sićević,100353000,RSD,"CYPRUS, Limasol",OTWAY MANAGEMENT LIMITED,03.March 2006.,6812,,,,56465,
9378,PARTIZAN,Beograd,7018649,75,4,Milorada Jovanovića 5,Auction,2010,1947,93716,0,Svetlana Guberina,"70,00%",Sold,02.June 2003.,Svetlana Guberina,67000000,RSD,"SERBIA, Beograd",ĐORĐO ANTELJ,08.October 2004.,3147,,,,,
9381,29 NOVEMBAR / BERTINORO,Kikinda,8021864,42,1,Veliki rit bb,Auction,2010,1974,170139,0,Uroš Vujanović,"70,00%",Sold,09.June 2003.,Uroš Vujanović,82000000,RSD,"SERBIA, Beograd",LJILJANA VUKELIĆ,30.November 2004.,37063,,,,7020138,
9403,FABRIKA STOČNE HRANE,Velika Plana,17288946,1,1,28.oktobra 60,Auction,2010,2003,97417,0,Miodrag Milović,"70,00%",Sold,13.October 2003.,Miodrag Milović,8116000,RSD,"CYPRUS, Nicosia",FELLEKON TRADING LIMITED,30.January 2004.,,,,,,
9506,ENERGETIKA,Loznica,17010824,267,14,Gradilište bb,Restructuring,,1954,,,Saša Spasić,"100,00%",Sold,10.September 2004.,Saša Spasić,8000000,RSD,,,,95191,,,,695265,
9517,LOFOLEN,Loznica,17014331,154,15,Gradilište bb,Restructuring,,1981,,,Milan Dejanović,"70,00%",Sold,10.September 2003.,Slavko Kojić,25962000,RSD,,,,10662,10622,,,6468,
9570,GOŠA - FOM,Smederevska Palanka,7264348,1012,109,Industrijska br. 70,Tender,2010,1971,3037073,65508,Srđan Dimitrijević,"77,50%",Sold,10.June 2004.,Slobodan Milenković,400600000,RSD (converted),"RUSSIAN FEDERATION, Kamerovo",Koks (Konzorcijum) - Goša Fom (Smederevska Palanka),09.September 2005.,36591,74329,,,,31.March 2005.
9571,GOŠA-FŠV,Smederevska Palanka,7198698,620,43,Industrijska 70,Auction,2010,1923,1974382,57,Jovica Stefanović,"77,50%",Sold,01.August 2003.,Mirjana Kuzmić,140440000,RSD,"SLOVAKIA, Trnava",ŽOS TRNAVA A.S.,30.January 2007.,41836,90992,,,,
9573,GOŠA MONTAŽA,Velika Plana,7264399,977,57,28.oktobra 65,Auction,2010,1982,1881307,265322,Miodrag Radosavljević,"77,50%",Sold,10.June 2004.,Saša Jeličić,146000000,RSD,"SERBIA, Beograd",BRANKO ŠLJIVAR (Konzorcijum) - Goša Montaža (Velika Plana),30.May 2006.,,38886,,,,
9598,EI AKUSTIKA,Svrljig,7217773,124,5,Hadžićeva 110,Auction,,1964,,,Zoran Krstić,"79,00%",Sold,30.November 2004.,Vladica Milenović,10232000,RSD,"SERBIA, Beograd",PREDUZEĆE ZA PROMET I USLUGE DMS TIM D.O.O.,03.March 2006.,6998,30537,,,,
9604,EI FEMID,Bela Palanka,7286112,82,3,Srpskih vladara bb,Auction,2010,1971,68652,0,Silvija Žikić,"91,00%",Sold,23.February 2005.,Silvija Žikić,21000000,RSD,"SERBIA, Niš",MD NINI DOO,18.July 2006.,4817,13364,,,,
9607,EI TEST d.o.o.,Niš,7660693,14,3,Bulevar cara Konstantina 80-86,Auction,,1991,,,Dragan Milanov,"91,00%",Sold,01.April 2005.,Dragan Milanov,7900000,RSD,"SERBIA, Niš",ALEKSANDRA DINIĆ,15.July 2008.,1143,4368,,,,
9613,BIGZ KTP,Beograd,17143638,122,2,Bulevar Vojvode Mišića 17,Auction,,2002,,,Radivoje Kovačević,"70,00%",Sold,23.June 2003.,Radivoje Kovačević,220000000,RSD,"SERBIA, Beograd",RAŠKO MOSKOVLJEVIĆ,04.October 2005.,3190,7041,,,,
9635,EI SOVA / HARDER DIGITAL SOVA,Niš,7360746,70,14,Bulevar Cara Konstantina 80,Auction,,1992,,,Aca Marjanović,"79,00%",Sold,23.May 2006.,Aca Marjanović,13271000,RSD,"SERBIA, Beograd",HARDER DIGITAL DOO,13.March 2008.,2137,2138,,,,
9658,EI SPEKTRA-KOMERC,Beograd,6977251,3,-,Cara Dušana 92,Auction,2010,1994,1584,325,Novica Nikolić,"70,00%",Sold,06.March 2007.,Novica Nikolić,125000,RSD,"SERBIA, Beograd, Zemun",NOVICA NIKOLIĆ,22.November 2007.,,,,,,
9670,EI USLUGA,Niš,7372566,34,3,Bulevar Svetog Cara Konstantina 80-86,Auction,2010,1991,26525,1435,Vinko Tošić,"91,00%",Sold,01.February 2006.,Vinko Tošić,9600000,RSD,"SERBIA, Niš",ALEKSANDAR MITIĆ,29.July 2008.,1496,4805,,,,
9673,EI OIUP,Beograd,7048246,29,2,Batajnički put 23,Auction,2010,1973,12030,20,Bogdanka Grbić-Marjanović,"85,30%",Sold,15.November 2005.,Tatjana Despinić,16099000,RSD,"SERBIA, Kovin",VLADIMIR MILOJEVIĆ (KONZORCIJUM),19.May 2009.,1029,,,,,
9686,ZASTAVA TAPACIRNICA,Kragujevac,7609574,259,16,Trg topolivaca br.4,Auction,,2001,,,Milija Sekulić,"70,00%",Sold,08.November 2004.,Slobodanka Stanojlović,30498000,RSD,"SLOVENIA, Maribor",NTU D.D.,30.May 2006.,,10267,,,,
9727,LOLA FOP,Vrdnik,8218099,65,2,Industrijska zona bb,Auction,2010,1977,164127,896,Milosav Vojinović,"90,08%",Sold,18.February 2005.,Milosav Vojinović,67964000,RSD,"SERBIA, Beograd",ROTIS GROUP DOO,03.May 2006.,,53529,,,,
9736,LOLA FABRIKA ELEKTROOPREME DOO,Obrenovac,17403966,37,-,Industrijska 6,,,,,,Zoran Milinković,,Sold,,Zoran Milinović,95168500,RSD,,,,,,,,,
9748,SIVI LIV / KOPEX MIN - LIV,Niš,7678762,129,8,12. februar 82,Auction,2010,2000,162847,0,Dragoljub Maksimović,"85,28%",Sold,16.October 2002.,Dragoljub Maksimović,38000000,RSD,"POLAND, 40-172 Katowice",KOPEX SA,04.December 2007.,,49926,,,,
9752,MIN KOVAČNICA / MING Kovačnica,Niš,7583176,101,6,Bulevar 12. februar bb,Auction,2010,1968,243171,3185,Milimir Vukanović,"34,60%",Sold,21.March 2003.,Milimir Vukanović,16212000,RSD,"SERBIA, BEOGRAD",PREDUZEĆE ZA PROIZVODNJU I INŽENJERING MING DOO,04.May 2006.,,32685,,,,
9754,MIN DIV SVRLjIG,Svrljig,7108958,339,18,Dušana Trivunca br.31,Auction,2010,1952,1371727,1463,Rade Milojković,"52,50%",Sold,03.November 2004.,Rade Milojković,48892000,RSD,"CROATIA, Samobor",DIV DOO,03.August 2006.,,54736,,,,
9760,MIN FAM,Niš,7576129,137,20,Šumadijska 1,Auction,2010,2000,148056,0,Ivica Grozdanović,"85,41%",Sold,27.February 2006.,Ivica Grozdanović,67389000,RSD,"BULGARIA, Sofija",INTERTRUST HOLDING BG AD,12.October 2007.,13869,18488,,,,
9761,MIN PROJEKT,Niš,7576145,101,29,Šumadijska 1,Auction,2010,1990,127326,0,Toma Stojanović,"75,62%",Sold,15.November 2005.,Toma Stojanović,18226000,RSD,"SERBIA, Kikinda","DMITAR ŠEGRT (KONZORCIJUM)-MIN Holding Ko. Projekt,Niš",29.December 2006.,,,,,,
9763,MIN OPREMA /  KOPEX MIN OPREMA,Niš,7583192,364,28,Bulevar 12. Februar bb,Auction,2010,1990,780709,0,Ljubiša Ćirić,"85,26%",Sold,15.November 2005.,Ljubiša Ćirić,135460331,RSD,"POLAND, 40-172 Katowice",KOPEX SA,31.July 2007.,29988,40290,,,,
9784,NIŠ MONT,Niš,7580576,7,3,Humska 32,Auction,2010,1990,14680,3531,Vesna Mitić,"86,46%",Sold,22.November 2005.,Vesna Mitić,4000000,RSD,"SERBIA, Svrljig",SGR TRANSKOP-RAŠIĆ VUKOSAVA,20.September 2007.,834,2183,,,,
9789,MININSPEKT,Niš,7576137,31,6,Šumadijska 1,Auction,2010,2000,54214,83,Slavko Cmiljanić,"85,29%",Sold,16.November 2005.,Slavko Cmiljanić,15939000,RSD,"SERBIA, Niš",ALEKSANDAR TATIĆ,24.November 2009.,1197,2882,,,,
9801,UNIONELEKTRO,Beograd,7064055,24,1,Milutina Milankovića 34,Auction,,1950,,,Abdulah Mujagić,"53,61%",Sold,17.June 2003.,Abdulah Mujagić,1760000,RSD,"SERBIA, Beograd",LIDIJA DAMJANOVIĆ,17.June 2008.,536,224,,,,
9809,SEVER-COMMERCE,Subotica,8217700,-,-,Magnetna polja 6,,,,,,Branislav Marković,,Sold,,Branislav Marković,,,,,,,,,,,
9810,SEVER-ELEKTRIČNE MAŠINE,Subotica,8216274,-,-,Magnetna polja 6,,,,,,Boro Kuzmanović,,Sold,,Boro Kuzmanović,,,,,,,,,,,
9811,SEVER-INŽENjERING,Subotica,8216339,-,-,Magnetna polja 6,,,,,,Zdravko Soldo,,Sold,,Zdravko Soldo,,,,,,,,,,,
9812,SEVER-PRENOSNICI,Subotica,8217777,-,-,Magnetna polja 6,,,,,,Bela Kovač,,Sold,,Bela Kovač,,,,,,,,,,,
9813,SEVER-PUMPE I APARATI,Bajmok,8235295,-,-,ul.JNA 11,,,,,,Miroslav Cvijić,,Sold,,Miroslav Cvijić,,,,,,,,,,,
9814,SEVER-LIVNICA,Čoka,8219451,-,-,Potiska 7,,,,,,Endre Harmat,,Sold,,Endre Harmat,,,,,,,,,,,
9837,UGOPROM,Novi Kneževac,8049769,4,-,Karađorđeva 53,Auction,2010,,4048,32,Zoran Bungin,"60,20%",Sold,10.March 2004.,Zoran Bungin,1469000,RSD,"SERBIA, SUBOTICA",PREDUZEĆE ZA PROIZVODNJU I TRGOVINU MEK SYSTEM DOO,30.December 2008.,7354,738,,,,
9874,BOR,Bor,7314094,117,2,Đure Đakovića 14 / Đorđa Vajferta 3,Auction,2010,1988,40102,10236,Živana Tutorić,"70,00%",Sold,28.May 2003.,Živana Tutorić,42135000,RSD,"SERBIA, Bor",ILIJA VLADIĆ (KONZORCIJUM),01.April 2008.,,3348,,,,
9886,SAVA,Lazarevac,7730853,3,1,Karađorđeva 22,Auction,2010,1990,1148,52,Stefan Marić,"70,00%",Sold,24.June 2003.,Stefan Marić,20000,RSD,"SERBIA, Lazarevac",STEFAN MARIĆ,21.September 2004.,,,,,,
9897,SREDNjA BAČKA,Kula,8127239,15,-,Maršala Tita 236,Auction,2010,,152430,0,Jasminka Stamenić,"70,00%",Sold,23.June 2003.,Jasminka Stamenić,9088000,RSD,"SERBIA, Novi Sad",ZORAN OSMAJIĆ,30.December 2003.,1716,,,,,
9900,BANAT,Kikinda,8021660,3,1,Trg srpskih dobrovoljaca 40,Auction,,1994,,,Silaški Radovan,"70,00%",Sold,25.June 2003.,Silaški Radovan,5200000,RSD,"SERBIA, Kikinda",AD ZA PROIZVODNJU KOLAČA I ČAJNIH PECIVA BANINI,29.December 2005.,698,508,,,,
